n_neighbors,weights,metric,accuracy_train,accuracy_test
6,distance,chebyshev,1.0,0.9772727272727273
6,distance,minkowski,1.0,0.9772727272727273
7,uniform,euclidean,0.9476744186046512,0.9772727272727273
7,uniform,manhattan,0.9476744186046512,0.9545454545454546
7,uniform,chebyshev,0.936046511627907,0.9772727272727273
7,uniform,minkowski,0.9476744186046512,0.9772727272727273
7,distance,euclidean,1.0,1.0
7,distance,manhattan,1.0,0.9772727272727273
7,distance,chebyshev,1.0,0.9772727272727273
7,distance,minkowski,1.0,1.0
8,uniform,euclidean,0.9476744186046512,0.9772727272727273
8,uniform,manhattan,0.9476744186046512,0.9545454545454546
8,uniform,chebyshev,0.9593023255813954,0.9772727272727273
8,uniform,minkowski,0.9476744186046512,0.9772727272727273
8,distance,euclidean,1.0,1.0
8,distance,manhattan,1.0,0.9545454545454546
8,distance,chebyshev,1.0,0.9772727272727273
8,distance,minkowski,1.0,1.0
9,uniform,euclidean,0.9418604651162791,0.9772727272727273
9,uniform,manhattan,0.9418604651162791,0.9772727272727273
9,uniform,chebyshev,0.9302325581395349,0.9545454545454546
9,uniform,minkowski,0.9418604651162791,0.9772727272727273
9,distance,euclidean,1.0,0.9772727272727273
9,distance,manhattan,1.0,0.9772727272727273
9,distance,chebyshev,1.0,0.9545454545454546
9,distance,minkowski,1.0,0.9772727272727273
10,uniform,euclidean,0.9476744186046512,0.9772727272727273
10,uniform,manhattan,0.936046511627907,0.9772727272727273
10,uniform,chebyshev,0.9418604651162791,0.9772727272727273
10,uniform,minkowski,0.9476744186046512,0.9772727272727273
10,distance,euclidean,1.0,0.9772727272727273
10,distance,manhattan,1.0,0.9545454545454546
10,distance,chebyshev,1.0,0.9545454545454546
10,distance,minkowski,1.0,0.9772727272727273
11,uniform,euclidean,0.9418604651162791,0.9772727272727273
11,uniform,manhattan,0.936046511627907,0.9545454545454546
11,uniform,chebyshev,0.9186046511627907,0.9545454545454546
11,uniform,minkowski,0.9418604651162791,0.9772727272727273
11,distance,euclidean,1.0,0.9772727272727273
11,distance,manhattan,1.0,0.9545454545454546
11,distance,chebyshev,1.0,0.9545454545454546
11,distance,minkowski,1.0,0.9772727272727273
12,uniform,euclidean,0.9476744186046512,0.9772727272727273
12,uniform,manhattan,0.936046511627907,0.9772727272727273
12,uniform,chebyshev,0.936046511627907,0.9772727272727273
12,uniform,minkowski,0.9476744186046512,0.9772727272727273
12,distance,euclidean,1.0,0.9772727272727273
12,distance,manhattan,1.0,0.9545454545454546
12,distance,chebyshev,1.0,0.9545454545454546
12,distance,minkowski,1.0,0.9772727272727273
13,uniform,euclidean,0.936046511627907,0.9318181818181818
13,uniform,manhattan,0.9302325581395349,0.9545454545454546
13,uniform,chebyshev,0.9186046511627907,0.9318181818181818
13,uniform,minkowski,0.936046511627907,0.9318181818181818
13,distance,euclidean,1.0,0.9318181818181818
13,distance,manhattan,1.0,0.9545454545454546
13,distance,chebyshev,1.0,0.9545454545454546
13,distance,minkowski,1.0,0.9318181818181818
14,uniform,euclidean,0.936046511627907,0.9545454545454546
14,uniform,manhattan,0.9244186046511628,0.9318181818181818
14,uniform,chebyshev,0.9302325581395349,0.9545454545454546
14,uniform,minkowski,0.936046511627907,0.9545454545454546
14,distance,euclidean,1.0,0.9545454545454546
14,distance,manhattan,1.0,0.9545454545454546
